label,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,d4,d18,d9,d12,d23,d1,d3,d17,d24,d13,d6,d15,d7,d26,d16,d20,d2,d10,d25,d14,d21,d5,d19,d22,d8,d11
1,19,8,14,1,826,28,38,39,67,2,5,-9999,1,808512.0,2436.0,2.0,1181629.0,4.0,893.0,7042778.0,9.0,248997.0,1733.0,10.0,14471.0,6478.0,0.0,5224103.0,0.0,12.0,21414.0,0.0,2.0,2175138.0,43.0,0.0,0.0,228.0,2617.0
1,0,89,-9999,-9999,6449,10,1,0,1,0,1,-9999,-9999,1686871.0,3192.0,2.0,1455709.0,3.0,539.0,211387.0,8.0,77543.0,577.0,10.0,6372.0,1237.0,0.0,4491153.0,0.0,106.0,39419.0,0.0,2.0,1981440.0,43.0,0.0,12.0,130.0,179.0
0,14,53,2,2,188,2,17,7,237,2,3,0,2,878685.0,5120.0,2.0,1129263.0,13.0,1066.0,1098285.0,4.0,268185.0,1870.0,23.0,2697.0,9784.0,0.0,5301430.0,0.0,223.0,77431.0,0.0,7.0,5188015.0,14.0,0.0,0.0,610.0,3866.0
0,-9999,-1,2,4,8360,16,8,8,37,-9999,5,-9999,4,560292.0,3822.0,2.0,3203517.0,2.0,605.0,4409722.0,9.0,75550.0,2067.0,6.0,5019.0,6318.0,64076.0,4291837.0,3.0,553.0,88136.0,92.0,4.0,2666301.0,100.0,275.0,0.0,8.0,4653.0
0,-9999,1,16,7,34532,-9999,0,12,7,-9999,0,-9999,7,309582.0,2405.0,0.0,750887.0,3.0,31.0,9469153.0,0.0,228376.0,2917.0,21.0,14464.0,2658.0,0.0,2807733.0,0.0,320.0,18076.0,0.0,9.0,5246782.0,43.0,0.0,12.0,24.0,854.0
0,-9999,66,9,11,1454,176,0,11,105,-9999,0,0,11,273796.0,5099.0,2.0,1102050.0,2.0,629.0,4653022.0,9.0,71047.0,2984.0,2.0,1691.0,6771.0,40927.0,2718004.0,3.0,278.0,60509.0,89.0,18.0,3812472.0,43.0,194.0,0.0,228.0,4398.0
0,-9999,2,-9999,-9999,9135,-9999,0,7,202,-9999,0,-9999,-9999,1387424.0,3343.0,2.0,4931235.0,2.0,629.0,1229336.0,5.0,151946.0,321.0,21.0,7442.0,4194.0,0.0,2971833.0,0.0,130.0,21414.0,0.0,9.0,2678315.0,43.0,0.0,0.0,228.0,1538.0
0,16,0,14,4,10,12,16,4,4,1,1,-9999,4,799076.0,1219.0,2.0,2361923.0,2.0,31.0,7642963.0,9.0,118247.0,1323.0,0.0,3561.0,5560.0,62871.0,5128787.0,2.0,74.0,87459.0,1.0,18.0,1619971.0,109.0,275.0,0.0,24.0,4639.0
0,1,0,35,8,57,13,8,11,32,1,3,-9999,8,434812.0,3390.0,2.0,4322430.0,3.0,549.0,2273299.0,9.0,185056.0,2955.0,10.0,9866.0,10859.0,84977.0,3817456.0,1.0,262.0,77104.0,1.0,2.0,6626451.0,43.0,275.0,0.0,24.0,3739.0
0,-9999,32,-9999,1,8314,106,17,44,114,-9999,5,-9999,1,294954.0,1966.0,2.0,7570570.0,4.0,31.0,1482971.0,4.0,159611.0,2333.0,10.0,4216.0,8871.0,0.0,2548563.0,0.0,524.0,10063.0,0.0,4.0,2715079.0,43.0,0.0,12.0,24.0,2635.0
0,0,75,13,5,5768,171,4,11,89,0,1,-9999,11,1402854.0,1510.0,2.0,8267811.0,2.0,788.0,6110921.0,9.0,65780.0,2604.0,0.0,12947.0,6541.0,26683.0,3776491.0,1.0,172.0,56737.0,25.0,2.0,1261764.0,92.0,275.0,0.0,24.0,1411.0
0,-9999,0,2,-9999,70352,250,0,6,87,-9999,0,0,-9999,2007856.0,5114.0,0.0,2730555.0,10.0,1387.0,4683336.0,0.0,237542.0,2718.0,10.0,14242.0,5518.0,50384.0,1736199.0,2.0,70.0,47529.0,77.0,4.0,4581989.0,43.0,704.0,0.0,228.0,343.0
0,27,-1,-9999,0,1,0,32,14,49,1,3,0,0,1580807.0,5651.0,2.0,2177467.0,3.0,31.0,5881675.0,9.0,249505.0,1535.0,10.0,338.0,9014.0,108464.0,2212370.0,3.0,132.0,89975.0,1.0,18.0,5202741.0,43.0,275.0,14.0,24.0,2289.0
0,1,42,3,13,154,15,1,13,13,1,1,-9999,13,1370773.0,4165.0,2.0,1307631.0,2.0,31.0,6585742.0,8.0,161785.0,2711.0,0.0,8969.0,1478.0,46954.0,2881891.0,3.0,185.0,87459.0,1.0,18.0,2853052.0,43.0,275.0,0.0,130.0,4568.0
0,2,333,16,17,269,38,2,32,30,1,1,-9999,17,1346352.0,3092.0,2.0,3301028.0,4.0,31.0,6154622.0,9.0,184736.0,2105.0,23.0,14040.0,7457.0,101932.0,951997.0,2.0,241.0,29115.0,25.0,4.0,5626585.0,43.0,275.0,0.0,24.0,5436.0
0,-9999,16,4,-9999,20198,108,3,7,12,-9999,2,-9999,-9999,564823.0,4205.0,2.0,1176674.0,2.0,629.0,9756525.0,0.0,112605.0,283.0,0.0,12172.0,10594.0,20804.0,4593861.0,2.0,210.0,44564.0,65.0,4.0,1326122.0,43.0,1725.0,0.0,24.0,4868.0
1,1,0,9,17,1,0,20,29,135,1,4,-9999,0,95902.0,4075.0,2.0,518490.0,2.0,31.0,9775264.0,9.0,262788.0,1323.0,10.0,5363.0,5560.0,77178.0,508171.0,3.0,185.0,15068.0,1.0,2.0,6262130.0,109.0,1908.0,12.0,302.0,4639.0
0,0,2,4,8,10172,340,2,20,44,0,1,-9999,8,919374.0,5034.0,2.0,2773961.0,3.0,31.0,5837055.0,9.0,161785.0,675.0,10.0,3196.0,10712.0,0.0,960883.0,0.0,102.0,1453.0,0.0,18.0,4642376.0,43.0,0.0,0.0,80.0,5107.0
1,0,51,10,11,3094,58,5,29,72,0,1,0,11,149597.0,1959.0,2.0,4951690.0,2.0,549.0,7461320.0,0.0,26164.0,2452.0,0.0,4836.0,3226.0,95431.0,4138047.0,1.0,27.0,76968.0,89.0,18.0,4917680.0,43.0,1873.0,0.0,24.0,1621.0
0,1,1881,5,3,1393,37,5,37,420,0,2,-9999,3,1086332.0,1545.0,2.0,6111258.0,2.0,629.0,9054511.0,9.0,203902.0,952.0,0.0,8203.0,7153.0,127791.0,4433198.0,3.0,184.0,21414.0,89.0,2.0,3540521.0,109.0,391.0,0.0,24.0,3617.0
0,-9999,2170,6,6,110862,-9999,0,6,14,-9999,0,-9999,6,1629039.0,5114.0,0.0,8242286.0,3.0,539.0,9583622.0,9.0,15468.0,2718.0,10.0,9670.0,5518.0,41435.0,206979.0,2.0,70.0,17434.0,77.0,11.0,798927.0,43.0,1501.0,0.0,80.0,343.0
1,2,15,2,2,4,2,4,5,11,1,2,-9999,2,1969195.0,5034.0,2.0,2889637.0,3.0,629.0,9290801.0,9.0,161785.0,2096.0,10.0,3196.0,243.0,0.0,476656.0,0.0,102.0,61658.0,0.0,18.0,4631051.0,43.0,0.0,14.0,24.0,475.0
0,1,249,-9999,5,116,10,1,10,23,1,1,-9999,5,294954.0,1508.0,2.0,1211529.0,2.0,549.0,6940675.0,9.0,159611.0,2333.0,21.0,3469.0,5305.0,0.0,2548563.0,0.0,524.0,80217.0,0.0,4.0,2543315.0,43.0,0.0,0.0,80.0,2635.0
0,29,13,2,2,59,2,84,21,51,2,4,-9999,2,1319062.0,3742.0,2.0,6724260.0,2.0,31.0,632457.0,9.0,221857.0,1003.0,23.0,3649.0,4942.0,142558.0,4921183.0,1.0,91.0,53607.0,92.0,18.0,488498.0,43.0,1448.0,0.0,202.0,4141.0
0,-9999,168,-9999,0,1,-9999,0,5,0,-9999,0,-9999,0,0.0,2914.0,2.0,0.0,3.0,31.0,0.0,9.0,0.0,2932.0,10.0,10203.0,11344.0,0.0,0.0,0.0,396.0,7482.0,0.0,2.0,0.0,43.0,0.0,0.0,228.0,3799.0
1,2,-1,173,3,203,21,2,21,21,1,1,-9999,21,1518622.0,2743.0,2.0,8262700.0,2.0,820.0,8780701.0,0.0,71047.0,735.0,10.0,8074.0,11729.0,40927.0,4026152.0,2.0,185.0,48048.0,1.0,18.0,6661566.0,43.0,344.0,14.0,24.0,1878.0
0,1,44,4,8,5,15,1,9,8,1,1,0,6,1802350.0,2529.0,2.0,7335300.0,3.0,629.0,6969020.0,8.0,195303.0,1228.0,10.0,14365.0,2504.0,0.0,384327.0,0.0,243.0,74215.0,0.0,18.0,3186461.0,43.0,0.0,0.0,24.0,434.0
1,2,3,16,16,391,16,6,25,25,1,2,-9999,16,1199523.0,2407.0,2.0,7522809.0,2.0,820.0,152241.0,9.0,78317.0,3011.0,9.0,1724.0,1711.0,136620.0,5461068.0,1.0,91.0,38469.0,92.0,18.0,5589224.0,43.0,1949.0,0.0,24.0,4835.0
0,2,7,70,0,28,25,2,0,0,1,1,-9999,0,1686957.0,3427.0,2.0,4605681.0,3.0,31.0,7107934.0,0.0,178125.0,2851.0,10.0,4976.0,2238.0,121381.0,337643.0,1.0,185.0,58431.0,1.0,12.0,2397184.0,43.0,380.0,0.0,24.0,5109.0
0,-9999,9,5,7,-9999,-9999,0,6,7,-9999,0,-9999,7,912815.0,4381.0,0.0,5141737.0,2.0,629.0,9381801.0,2.0,200219.0,1435.0,10.0,4172.0,6702.0,0.0,5305344.0,0.0,130.0,21414.0,0.0,2.0,6713292.0,92.0,0.0,12.0,24.0,5397.0
0,0,661,387,2,2573,65,2,12,63,0,1,-9999,60,790407.0,2743.0,2.0,4408299.0,2.0,820.0,2628861.0,0.0,71047.0,36.0,21.0,13088.0,4685.0,73897.0,4210835.0,2.0,185.0,65925.0,2.0,2.0,4698106.0,43.0,183.0,12.0,24.0,3120.0
0,-9999,1,7,3,8889,68,1,4,113,-9999,1,-9999,3,1750270.0,684.0,2.0,6996768.0,10.0,820.0,3181550.0,5.0,219352.0,1698.0,10.0,10213.0,3655.0,68608.0,4683408.0,2.0,339.0,21414.0,66.0,4.0,4228092.0,43.0,2068.0,12.0,24.0,4386.0
1,4,402,5,6,563,42,52,37,480,1,10,0,6,1638271.0,1473.0,2.0,1039672.0,13.0,31.0,2990217.0,9.0,176090.0,1965.0,10.0,9739.0,8202.0,23790.0,378459.0,2.0,537.0,68252.0,25.0,0.0,4409717.0,43.0,542.0,0.0,24.0,5672.0
1,0,7,2,-9999,2558,60,16,8,35,0,3,0,-9999,1824285.0,1841.0,2.0,5773076.0,2.0,788.0,5775110.0,4.0,271342.0,2780.0,21.0,10421.0,8032.0,35456.0,2550760.0,1.0,469.0,92638.0,52.0,2.0,6945995.0,43.0,275.0,0.0,24.0,811.0
0,-9999,1,-9999,-9999,13210,25,8,0,30,-9999,2,-9999,-9999,808330.0,4305.0,2.0,7652521.0,2.0,788.0,3138605.0,9.0,199710.0,854.0,23.0,9618.0,950.0,57770.0,3529331.0,3.0,120.0,21414.0,25.0,18.0,1955275.0,124.0,275.0,0.0,228.0,1035.0
0,-9999,14,7,14,12054,32,10,14,110,-9999,2,-9999,14,1306611.0,5125.0,2.0,6428105.0,3.0,31.0,350225.0,9.0,160406.0,2991.0,23.0,8933.0,12264.0,0.0,1931579.0,0.0,389.0,56154.0,0.0,20.0,6367156.0,43.0,0.0,12.0,24.0,1536.0
1,0,7,2,2,14037,66,30,2,83,0,3,-9999,2,1414803.0,5099.0,2.0,1006624.0,2.0,31.0,878846.0,9.0,243522.0,141.0,21.0,8945.0,7915.0,40566.0,1296289.0,2.0,278.0,6858.0,58.0,0.0,1612916.0,43.0,237.0,12.0,24.0,1021.0
0,-9999,2,1,-9999,12176,-9999,0,0,2,-9999,0,-9999,-9999,1214115.0,1861.0,2.0,5208626.0,2.0,31.0,4316684.0,1.0,176296.0,699.0,10.0,13814.0,5973.0,27972.0,3525620.0,3.0,241.0,91208.0,25.0,2.0,3314794.0,92.0,275.0,0.0,24.0,4031.0
1,0,11,7,7,4494,-9999,0,23,7,0,0,-9999,7,346816.0,4944.0,2.0,3333067.0,2.0,31.0,5438674.0,0.0,62344.0,1227.0,23.0,2079.0,10753.0,0.0,977811.0,0.0,130.0,21414.0,0.0,2.0,5444350.0,43.0,0.0,0.0,312.0,1175.0
1,0,30,11,-9999,3808,53,7,19,51,0,1,0,-9999,1576814.0,1211.0,2.0,7739145.0,10.0,549.0,4974660.0,9.0,242884.0,1058.0,23.0,9917.0,10136.0,60101.0,114990.0,3.0,428.0,48466.0,1.0,18.0,6129315.0,43.0,275.0,0.0,130.0,2323.0
1,0,0,26,3,3232,108,4,5,23,0,1,0,3,992310.0,1959.0,2.0,2601359.0,10.0,565.0,3935433.0,4.0,26164.0,1295.0,10.0,12869.0,4156.0,27185.0,1296400.0,2.0,27.0,84236.0,89.0,4.0,5206154.0,69.0,45.0,0.0,202.0,1084.0
0,-9999,668,-9999,3,4973,183,16,3,42,-9999,1,2,3,1528004.0,1025.0,2.0,5356337.0,2.0,336.0,7009353.0,4.0,161223.0,2277.0,10.0,9382.0,11908.0,0.0,3275668.0,0.0,485.0,33548.0,0.0,2.0,4456409.0,43.0,0.0,14.0,24.0,1061.0
0,-9999,3,1,1,3890,40,28,4,118,-9999,4,1,1,1959937.0,4275.0,2.0,6511378.0,2.0,31.0,6938578.0,3.0,160406.0,2277.0,9.0,2113.0,11908.0,0.0,4199859.0,0.0,389.0,70407.0,0.0,2.0,3366386.0,43.0,0.0,0.0,24.0,1061.0
0,-9999,2,1,-9999,-9999,-9999,0,2,1,-9999,0,-9999,-9999,1802350.0,2665.0,0.0,7335300.0,5.0,820.0,6969020.0,2.0,195303.0,1636.0,10.0,2774.0,7386.0,0.0,384327.0,0.0,506.0,21414.0,0.0,4.0,3186461.0,43.0,0.0,0.0,8.0,1189.0
0,-9999,-1,1,-9999,35848,21,10,4,21,-9999,1,0,-9999,56329.0,2657.0,2.0,8060978.0,2.0,539.0,3316923.0,9.0,283350.0,191.0,9.0,4593.0,365.0,107856.0,557637.0,2.0,341.0,21414.0,15.0,2.0,5386141.0,43.0,888.0,0.0,491.0,859.0
0,-9999,0,1,1,7315,1517,3,1,710,-9999,2,-9999,1,1082856.0,762.0,2.0,8155754.0,13.0,539.0,9664991.0,9.0,189412.0,2408.0,10.0,11351.0,7878.0,0.0,5426554.0,0.0,259.0,87759.0,0.0,18.0,2640802.0,109.0,0.0,14.0,24.0,512.0
1,-9999,4,18,4,393196,-9999,0,7,7,-9999,0,-9999,4,1226811.0,3390.0,0.0,3103214.0,3.0,31.0,3317612.0,8.0,68892.0,1001.0,10.0,10187.0,3470.0,84977.0,4466613.0,1.0,262.0,64123.0,25.0,4.0,6500415.0,109.0,275.0,0.0,24.0,722.0
1,-9999,47,4,3,153950,-9999,0,3,20,-9999,0,-9999,20,30585.0,3325.0,0.0,7010833.0,3.0,31.0,4208379.0,0.0,61953.0,1791.0,10.0,4645.0,11423.0,84977.0,4249708.0,1.0,11.0,53037.0,92.0,4.0,1222201.0,43.0,275.0,0.0,24.0,3761.0
0,5,1,17,8,478,26,5,23,20,1,1,0,9,1407415.0,4075.0,2.0,4578661.0,3.0,1066.0,8135198.0,4.0,163249.0,820.0,21.0,5363.0,1879.0,126874.0,4598483.0,3.0,185.0,46663.0,1.0,2.0,222019.0,43.0,368.0,0.0,24.0,1554.0
0,-9999,58,1,1,10153,56,1,1,55,-9999,1,-9999,1,833694.0,4903.0,2.0,2951779.0,11.0,31.0,6266763.0,8.0,1738.0,60.0,0.0,5665.0,4032.0,112333.0,4738010.0,1.0,134.0,21414.0,2.0,2.0,3410192.0,43.0,275.0,0.0,24.0,922.0
0,-9999,0,2,6,4279,-9999,0,20,50,-9999,0,-9999,6,1195266.0,3421.0,2.0,550504.0,11.0,31.0,1979530.0,5.0,176942.0,1952.0,21.0,1086.0,11448.0,0.0,2559943.0,0.0,23.0,21414.0,0.0,4.0,6734374.0,92.0,0.0,12.0,249.0,1530.0
1,0,1,2,2,9097,-9999,0,2,2,0,0,-9999,2,1804539.0,1588.0,2.0,3421720.0,2.0,629.0,3238527.0,8.0,270290.0,442.0,0.0,1309.0,8065.0,96133.0,1376207.0,3.0,292.0,48882.0,89.0,4.0,6354450.0,69.0,275.0,0.0,24.0,1001.0
0,0,1,1,-9999,15425,372,4,8,107,0,1,-9999,-9999,2158539.0,3919.0,2.0,1379833.0,2.0,629.0,8951060.0,9.0,49709.0,411.0,10.0,924.0,8360.0,0.0,5010542.0,0.0,197.0,52710.0,0.0,4.0,3133240.0,43.0,0.0,0.0,228.0,2980.0
0,4,0,1,2,4,2,4,1,2,1,1,-9999,2,2143590.0,3698.0,2.0,3348632.0,3.0,31.0,5027242.0,9.0,200219.0,2522.0,21.0,11790.0,11601.0,0.0,35555.0,0.0,414.0,45094.0,0.0,4.0,929197.0,92.0,0.0,0.0,24.0,5354.0
0,-9999,24,3,2,43128,21,0,2,3,-9999,0,-9999,2,799076.0,1219.0,2.0,2361923.0,2.0,820.0,7642963.0,8.0,118247.0,206.0,10.0,3561.0,493.0,62871.0,5128787.0,2.0,74.0,6257.0,1.0,18.0,1619971.0,109.0,275.0,12.0,277.0,4260.0
1,2,16,44,40,11,27,13,37,79,1,5,-9999,27,1831965.0,1978.0,2.0,4007790.0,2.0,31.0,9708747.0,9.0,104754.0,1156.0,10.0,12494.0,1420.0,141213.0,4893180.0,2.0,306.0,39437.0,95.0,0.0,4350779.0,43.0,1056.0,12.0,24.0,2614.0
0,-9999,0,18,3,44632,52,0,12,44,-9999,0,-9999,5,1151827.0,2160.0,0.0,7071848.0,2.0,31.0,6750726.0,9.0,26164.0,1489.0,10.0,12346.0,1056.0,102620.0,4230299.0,1.0,27.0,43081.0,89.0,12.0,2628788.0,43.0,1779.0,12.0,24.0,4089.0
1,0,-1,-9999,-9999,13127,390,2,0,8,0,1,-9999,-9999,1716898.0,1295.0,2.0,2592699.0,2.0,31.0,9010326.0,0.0,157782.0,2766.0,23.0,1844.0,11978.0,79269.0,4149568.0,3.0,253.0,68146.0,25.0,2.0,2464644.0,109.0,275.0,0.0,24.0,3350.0
0,0,80,4,8,6498,75,6,9,30,0,2,-9999,9,466484.0,4192.0,2.0,8207879.0,2.0,629.0,10018213.0,9.0,59587.0,334.0,9.0,1153.0,9776.0,0.0,4472342.0,0.0,330.0,85644.0,0.0,18.0,4395384.0,14.0,0.0,0.0,80.0,5669.0
0,-9999,1,18,1,8655,-9999,0,11,1,-9999,0,-9999,1,2104469.0,3877.0,2.0,7308516.0,2.0,31.0,9920594.0,4.0,81255.0,2670.0,2.0,3916.0,9358.0,0.0,194375.0,0.0,130.0,57440.0,0.0,2.0,4249002.0,109.0,0.0,0.0,24.0,2902.0
1,-9999,1,9,-9999,19267,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,0.0,1619.0,2.0,0.0,2.0,629.0,0.0,9.0,0.0,744.0,10.0,10707.0,4195.0,0.0,0.0,0.0,323.0,42630.0,0.0,2.0,0.0,43.0,0.0,0.0,24.0,5196.0
0,-9999,35,23,10,10710,440,4,10,229,-9999,1,-9999,10,1853915.0,213.0,2.0,2817889.0,2.0,31.0,1454962.0,9.0,264634.0,27.0,10.0,5543.0,2167.0,30715.0,1353614.0,3.0,68.0,4355.0,92.0,4.0,1639480.0,43.0,275.0,0.0,80.0,4602.0
0,-9999,404,-9999,-9999,4400,-9999,0,0,0,-9999,0,-9999,-9999,1169362.0,4296.0,2.0,2414313.0,3.0,31.0,5167833.0,1.0,49010.0,669.0,23.0,13063.0,2075.0,0.0,3891874.0,0.0,567.0,4355.0,0.0,18.0,4868189.0,43.0,0.0,12.0,24.0,1185.0
0,1,39,2,1,5,1,1,1,1,1,1,-9999,1,165965.0,3151.0,2.0,3322518.0,3.0,31.0,7180341.0,8.0,77501.0,309.0,10.0,6945.0,2953.0,111644.0,3851452.0,2.0,369.0,7465.0,25.0,2.0,1684541.0,43.0,712.0,0.0,24.0,964.0
0,-9999,0,1,-9999,20234,-9999,0,4,19,-9999,0,0,-9999,288512.0,1457.0,2.0,8083643.0,11.0,31.0,8879450.0,4.0,176281.0,883.0,23.0,7063.0,3768.0,0.0,265075.0,0.0,130.0,21414.0,0.0,18.0,6796081.0,43.0,0.0,0.0,202.0,160.0
0,-9999,-1,-9999,-9999,26367,67,10,4,90,-9999,2,0,-9999,1473217.0,5114.0,2.0,5660174.0,3.0,629.0,2184130.0,9.0,175484.0,1530.0,10.0,12367.0,5744.0,38991.0,1939580.0,2.0,70.0,90721.0,77.0,18.0,6107984.0,43.0,368.0,0.0,80.0,3388.0
0,-9999,-1,7,1,39961,59,1,1,26,-9999,0,-9999,1,2125001.0,5114.0,0.0,7616985.0,3.0,31.0,5479175.0,0.0,71047.0,1052.0,10.0,14509.0,9743.0,40927.0,3158984.0,2.0,70.0,1902.0,77.0,2.0,4182574.0,109.0,275.0,0.0,24.0,1680.0
0,0,1,252,9,7575,-9999,-9999,19,-9999,0,-9999,-9999,17,1358673.0,1219.0,2.0,7499476.0,2.0,391.0,9045660.0,0.0,217147.0,900.0,23.0,3561.0,2822.0,29125.0,896454.0,3.0,74.0,73162.0,1.0,18.0,6305707.0,43.0,275.0,0.0,80.0,2857.0
1,6,373,2,2,0,0,6,3,39,1,1,-9999,0,778038.0,482.0,2.0,2148702.0,10.0,31.0,1881988.0,9.0,111773.0,980.0,10.0,7669.0,8119.0,72595.0,2830413.0,1.0,374.0,73680.0,65.0,18.0,2519882.0,69.0,275.0,0.0,24.0,477.0
0,3,-1,-9999,0,25,0,3,0,0,1,1,-9999,0,0.0,4328.0,2.0,0.0,2.0,629.0,0.0,0.0,0.0,1156.0,10.0,11386.0,11421.0,0.0,0.0,0.0,130.0,42932.0,0.0,2.0,0.0,43.0,0.0,14.0,24.0,2614.0
0,0,0,1,-9999,5889,170,9,6,36,0,2,-9999,-9999,57326.0,3337.0,2.0,4290924.0,4.0,1437.0,3160069.0,1.0,17698.0,2027.0,21.0,2715.0,1280.0,0.0,804658.0,0.0,416.0,21414.0,0.0,2.0,6153000.0,92.0,0.0,0.0,246.0,3597.0
0,2,18,30,15,187,17,2,15,15,2,2,-9999,15,1151827.0,9.0,2.0,2737512.0,3.0,31.0,7115871.0,9.0,26164.0,1974.0,23.0,13663.0,11826.0,103475.0,961191.0,1.0,292.0,56121.0,89.0,2.0,1922020.0,43.0,275.0,14.0,130.0,3654.0
0,-9999,134,1,1,2676,-9999,0,1,5,-9999,0,-9999,1,965392.0,685.0,2.0,7375584.0,13.0,31.0,5268016.0,1.0,199123.0,1091.0,10.0,1350.0,940.0,0.0,4073211.0,0.0,130.0,17536.0,0.0,18.0,1931703.0,109.0,0.0,0.0,24.0,1982.0
1,0,214,118,10,0,-9999,0,38,0,0,0,-9999,0,1801130.0,3325.0,2.0,3309225.0,2.0,31.0,6930203.0,9.0,265580.0,444.0,10.0,2088.0,3129.0,95116.0,4646036.0,1.0,11.0,21414.0,92.0,18.0,853223.0,43.0,275.0,0.0,24.0,5224.0
0,-9999,0,-9999,2,699,-9999,0,3,13,-9999,0,-9999,2,1665960.0,1387.0,2.0,7299035.0,3.0,31.0,8241255.0,3.0,65598.0,1023.0,10.0,2122.0,1085.0,0.0,2827960.0,0.0,80.0,79243.0,0.0,18.0,2259.0,43.0,0.0,12.0,80.0,2283.0
1,0,0,1,-9999,2553,1,6,2,1,0,1,-9999,-9999,1358737.0,3881.0,2.0,3394033.0,2.0,820.0,3175677.0,9.0,107537.0,1414.0,9.0,11545.0,10269.0,0.0,4104788.0,0.0,198.0,28115.0,0.0,4.0,6173530.0,8.0,0.0,0.0,80.0,5447.0
0,-9999,0,13,2,43476,-9999,0,1,2,-9999,0,-9999,2,1157105.0,1889.0,0.0,1444746.0,2.0,31.0,8000367.0,0.0,189412.0,3141.0,10.0,13264.0,2002.0,35785.0,2188008.0,1.0,132.0,78825.0,1.0,4.0,2293558.0,43.0,275.0,0.0,24.0,4736.0
0,0,371,27,15,2823,84,2,27,215,0,2,-9999,15,1539213.0,4205.0,2.0,8022955.0,2.0,31.0,5502289.0,9.0,159423.0,1987.0,23.0,940.0,7779.0,64056.0,1016664.0,2.0,210.0,10894.0,65.0,2.0,6256158.0,109.0,1725.0,9.0,24.0,2949.0
0,4,65,99,18,452,33,5,47,48,1,2,1,19,1141444.0,1978.0,2.0,1758143.0,3.0,31.0,1899131.0,4.0,201441.0,482.0,6.0,2233.0,1651.0,98888.0,1368179.0,2.0,306.0,82053.0,95.0,18.0,6272395.0,14.0,391.0,0.0,24.0,4102.0
0,0,0,19,1,3163,48,2,16,48,0,1,2,6,2118462.0,4205.0,2.0,6100104.0,2.0,31.0,10065399.0,3.0,206853.0,904.0,10.0,5794.0,5601.0,53490.0,4801575.0,3.0,210.0,39419.0,65.0,18.0,5876310.0,43.0,159.0,0.0,24.0,4109.0
0,-9999,99,2,2,-9999,-9999,0,2,2,-9999,0,-9999,2,1216367.0,909.0,0.0,3271749.0,10.0,31.0,3960728.0,2.0,199123.0,1636.0,9.0,11055.0,7386.0,0.0,1658035.0,0.0,130.0,21414.0,0.0,18.0,6262621.0,43.0,0.0,11.0,80.0,1189.0
0,7,0,61,2,108,42,99,48,58,1,5,-9999,23,107452.0,2970.0,2.0,3249911.0,4.0,31.0,7823245.0,9.0,141997.0,88.0,10.0,907.0,8727.0,140337.0,867045.0,2.0,91.0,81624.0,65.0,2.0,3661684.0,43.0,1303.0,0.0,24.0,4852.0
0,1,3,-9999,1,23,0,1,7,7,1,1,0,0,1977219.0,3333.0,2.0,1618514.0,3.0,31.0,705812.0,3.0,142438.0,341.0,10.0,2690.0,3703.0,0.0,204357.0,0.0,35.0,87459.0,0.0,2.0,4070242.0,43.0,0.0,0.0,228.0,2834.0
1,2,41,9,2,571,3,2,2,7,1,1,-9999,2,876616.0,2657.0,2.0,6813270.0,2.0,31.0,3275300.0,0.0,269424.0,1573.0,0.0,1372.0,9440.0,17369.0,373887.0,3.0,341.0,35264.0,91.0,18.0,6464201.0,43.0,964.0,0.0,24.0,1429.0
1,24,17,9,13,1,3,24,10,13,1,1,-9999,0,1916863.0,2839.0,2.0,3413535.0,2.0,31.0,5702566.0,9.0,85244.0,1435.0,21.0,2470.0,10027.0,103815.0,4952830.0,1.0,469.0,78282.0,52.0,18.0,6604710.0,43.0,275.0,12.0,228.0,1232.0
0,0,3,7,7,4495,268,4,22,126,0,1,0,7,357366.0,854.0,2.0,3479589.0,2.0,539.0,7236387.0,4.0,200219.0,341.0,23.0,2667.0,3703.0,0.0,3760247.0,0.0,155.0,87459.0,0.0,18.0,3142635.0,69.0,0.0,9.0,228.0,2834.0
0,0,0,2,12,4137,31,44,16,187,0,8,0,12,1358737.0,2909.0,2.0,3394033.0,2.0,751.0,3175677.0,9.0,107537.0,1415.0,0.0,6738.0,6589.0,0.0,4104788.0,0.0,198.0,48307.0,0.0,2.0,6173530.0,109.0,0.0,0.0,414.0,225.0
0,-9999,1,43,2,2872,6,3,2,2,-9999,1,-9999,2,79264.0,1509.0,2.0,1095658.0,4.0,31.0,6129828.0,0.0,23100.0,2076.0,0.0,2882.0,11066.0,79228.0,3273759.0,1.0,454.0,31040.0,95.0,4.0,3956714.0,43.0,275.0,0.0,24.0,1745.0
0,0,0,6,10,5424,52,8,17,102,0,2,-9999,13,1791187.0,4075.0,2.0,2414120.0,2.0,31.0,7883282.0,9.0,120544.0,2063.0,10.0,13061.0,2172.0,10083.0,1270626.0,1.0,185.0,88973.0,92.0,18.0,5974950.0,43.0,1344.0,14.0,228.0,3832.0
0,-9999,33,-9999,0,8637,75,3,3,48,-9999,2,-9999,3,2023063.0,67.0,2.0,4864190.0,13.0,820.0,8243044.0,0.0,16179.0,2220.0,23.0,6049.0,6175.0,0.0,3046719.0,0.0,187.0,16806.0,0.0,2.0,395239.0,109.0,0.0,12.0,228.0,1062.0
